Property URL,Title,Type,Price,Address,Description,Property Size,Land Area,Bedrooms,Bathrooms,Garages,Property Type,Property Status,Floor,Furnished
https://www.realethio.com/property/gerji-g3teracce-apartment-building-for-rent-addis-ababa/,"Gerji, G+3+Teracce apartment building for rent, Addis Ababa.",To Rent,"250,000ETB /mo","Jacros, Gerji, Bole, Addis Ababa, 00000, Ethiopia","Gerji, G+3+Teracce apartment building for rent, Addis Ababa.
The building is located in a residential area and it is on 275 meter square and it is close to main road.
Ground and first floor it has living and dining room with open kitchen, master bedroom with own  bathroom, two bedrooms with common shower rooms, additional external closed kitchen at service quarter.
First, Second and Third floor are identical and each having living and dining room with balcony, open kitchen, master bedroom with own bathroom, two bedrooms with common shower rooms and store with laundry space.
Forth floor is terrace with toilet
The compound has guard house and an parking for 5 cars.
The rate is 250,000 Birr per month and negotiable.",275 m²,,12,10,5,Building for rent,For Rent,5,no
https://www.realethio.com/property/hayahulet-furnished-4-bedrooms-apartment-for-rent-addis-ababa/,"Hayahulet, furnished 4 bedrooms apartment for rent, Addis Ababa.",To Rent,"133,000ETB /mo","Hayahulet 2, Haile Gebresellasie Avenue, Yeka, Addis Ababa, 17293, Ethiopia","Hayahulet, furnished 4 bedrooms apartment for rent, Addis Ababa.
The apartment is located on 5th floor of residential building and it has living and dinning room with balcony, semi-open kitchen, master bedroom with it’s own walk-in closet and shower room, another bedroom with it’s own shower room, two bedroom with common shower room, laundry room with washing machine, and garage for one car.
The building has reception, automatic generator, two elevators, garbage shoot, top floor terrace, CCTV cameras, intercom, emergency stair case, and security.
The rate is 2,500 USD per month and slightly negotiable.",204 m²,,4,3,1,Apartment for rent,For Rent,5,yes
https://www.realethio.com/property/lancha-or-beklo-bet-g6b-office-building-for-rent-addis-ababa/,"Lancha or Beklo Bet, G+6+B office building for rent, Addis Ababa.",To Rent,"2,500,000ETB /mo","Lancha, Addis Ababa, Kirkos, Addis Ababa, 11701, Ethiopia","Lancha or Beklo Bet, G+6+B office building for rent, Addis Ababa.
The building is located in both commercial and residential area and it has a total 12,600 meter square working space, built up on 1,585 meter square, a plot size is 3,323 meter square,  and has of 151 rooms, and 66 toilets.
Ground floor: 22 rooms and 1 toilet; First floor: 15 rooms and 8 toilets; Second floor: 18 rooms and 10 toilets; Third floor: 18 rooms and 10 toilets; Forth floor: 14 rooms and 7 toilets; Fifth floor: 14 rooms, 3 halls, and 7 toilets; Sixth floor: 25 rooms and one big hall; Basement: 14 rooms, 23 toilets; and Compound has 11 additional rooms, guard house, generator, two gates, and parking for 50 cars.
Note: it is suitable for Hospital, office, or collage uses.
The rate is negotiable but not including VAT.",12600 m²,,,66,50,"Building for rent, Office for rent",For Rent,8,no
https://www.realethio.com/property/bole-olompia-furnished-3-bedrooms-house-for-rent-addis-ababa/,"Bole Olompia, furnished 3 bedrooms house for rent, Addis Ababa.",To Rent,"136,000ETB /mo","Africa Avenue / Bole Road, Olympia, Addis Ababa, Kirkos, Addis Ababa, 111, Ethiopia","Bole Olompia, furnished 3 bedrooms house for rent, Addis Ababa.
The house is located in safe residential building and it is on the 11th floor.
It has living and dinning room with balcony, entrance lobby, semi-open kitchen, laundry room with washer and dryer, master bedroom with balcony, walk-in closet, and bathroom, another two bedrooms with common shower room, maid room with shower, and garage for one car.
The building comes with garbage shoot, two elevators, CCTV cameras, and automatic generator.
The rate is 2,600 USD per month and slightly negotiable.",145 m²,,3,3,1,Apartment for rent,For Rent,11,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-bole-olompia-three-bedrooms-apartment-for-rent-addis-ababa/,"Bole Olompia, three bedrooms apartment for rent, Addis Ababa.",To Rent,"122,000ETB /mo","Africa Avenue / Bole Road, Olympia, Addis Ababa, Kirkos, Addis Ababa, 111, Ethiopia","Bole Olompia, three bedrooms apartment for rent, Addis Ababa.
The building is located in a residential area and the flat is on the first floor and it has living and dinning room with balcony, open kitchen, another closed kitchen, master bedroom with walk-in closet, balcony, and bathroom, two bedrooms with common shower room, guest toilet, laundry corner, storage, maid room with shower, main and service entrance, and garage for one car.
The rate is 2,300 USD per month and fixed.",250 m²,,3,4,1,Apartment for rent,For Rent,3,no
https://www.realethio.com/property/apartment-for-rent-addis-ababa-piazza-three-bedrooms-apartment-for-rent-addis-ababa/,"Piazza, 3 bedrooms furnished apartment for rent, Addis Ababa.",To Rent,"186,000ETB /mo","Piazza (TDS) Bar & Restaurant, Eden Street, Doro Manekiya, Giorgis, Arada, Addis Ababa, 3578, Ethiopia","Furnished 3 bedrooms apartment for rent located at Piazza, Addis Ababa.
The apartment is on the first floor of a residential building and it has living and dinning room with a terrace, open kitchen with stove, fridge, microwave and balcony, guest toilet, master bedroom with it’s own shower room and sharing a terrace with the living room, another two bedrooms with their own balconies but sharing a common bathroom, maid room with shower, generator, elevator and garage for one car.
The rate is 3,500 USD per month and negotiable.",185 m²,,3,3,,Apartment for rent,For Rent,1,yes
https://www.realethio.com/property/hayhulet-furnished-4-bedrooms-apartment-for-rent-addis-ababa/,"Hayahulet, furnished 4 bedrooms apartment for rent, Addis Ababa.",To Rent,"133,000ETB /mo","Golagul Tower (hayahulet), Equatorial Guinea Street, Urael, Bole, Addis Ababa, 17293, Ethiopia","Hayahulet, furnished 4 bedrooms apartment for rent, Addis Ababa.
The flat is located on 6th floor of a residential building.
It has living and dinning room with balcony, semi-open kitchen, another closed kitchen or storage, master bedroom with balcony, walk-in closet, and shower room, one bedroom with it’s own shower room, two bedrooms with common shower room, laundry room, and garage for one car.
The building has reception, automatic generator, two elevators, garbage shoot, top floor terrace, CCTV cameras, intercom, emergency stair case, and security.
The rate is 2,500 USD per month and negotiable.",204 m²,,4,3,1,Apartment for rent,For Rent,6,yes
https://www.realethio.com/property/bole-wolo-sefer-3-bedrooms-luxury-apartment-for-rent-addis-ababa/,"Bole Wolo Sefer, 3 bedrooms luxury apartment for rent, Addis Ababa.",To Rent,"292,000ETB /mo","Birhan International Bank Wolo Sefer Branch, Ethio-Chinese Friendship Road, Wello Sefer, Addis Ababa, Kirkos, Addis Ababa, 7966, Ethiopia","Bole Wolo Sefer, 3 bedrooms luxury apartment for rent, Addis Ababa.
The flat is located in safe residential building.
It has big living and dinning room with balcony, equipped kitchen with fridge, microwave, oven, dishwasher, and washer and dryer, master bedroom with it’s own balcony, walk-in closet, and full bathroom, another 2 bedrooms with their own bathrooms, guest toilet, and storage.
The building comes with equipped GYM, business center, reception, two elevators, automatic generator, and garage for two cars.
The rate is 5,500 USD per month fixed but including all utility bills.",316 m²,,3,4,2,Apartment for rent,For Rent,3,no
https://www.realethio.com/property/bole-wolo-sefer-2-bedrooms-luxury-apartment-for-rent-addis-ababa/,"Bole Wolo Sefer, 2 bedrooms luxury apartment for rent, Addis Ababa.",To Rent,"250,000ETB /mo","Birhan International Bank Wolo Sefer Branch, Ethio-Chinese Friendship Road, Wello Sefer, Addis Ababa, Kirkos, Addis Ababa, 7966, Ethiopia","Bole Wolo Sefer, 2 bedrooms luxury apartment for rent, Addis Ababa.
The flat is located in safe residential building.
It has big living and dinning room with balcony, equipped kitchen with fridge, microwave, oven, dishwasher, and washer and dryer, master bedroom with it’s own balcony, walk-in closet, and full bathroom, another bedroom with it’s own bathroom, guest toilet, and storage.
The building comes with equipped GYM, business center, reception, two elevators, automatic generator, and garage for two cars.
The rate is 4,700 USD per month fixed but including all utility bills.",265 m²,,2,3,2,Apartment for rent,For Rent,3,no
https://www.realethio.com/property/hayahulet-furnished-3-bedrooms-apartment-for-rent-addis-ababa-2/,"Hayahulet, furnished 3 bedrooms apartment for rent, Addis Ababa.",To Rent,"122,000ETB /mo","Golagul Tower (hayahulet), Equatorial Guinea Street, Urael, Bole, Addis Ababa, 17293, Ethiopia","Hayahulet, furnished 3 bedrooms apartment for rent, Addis Ababa.
The apartment is located on 3rd floor of residential building and it has living and dinning room, semi-open kitchen, master bedroom with it’s own walk-in closet and shower room, another bedroom with it’s own shower room, one bedroom with common shower room, laundry room with washing machine, maid room or storage, and garage for one car.
The building has reception, automatic generator, two elevators, garbage shoot, top floor terrace, CCTV cameras, intercom, emergency stair case, and security.
The rate is 2,300 USD per month and slightly negotiable.",150 m²,,3,3,1,Apartment for rent,For Rent,3,yes
https://www.realethio.com/property/hayahulet-3-bedrooms-furnished-villa-house-for-rent-addis-ababa/,"Hayahulet, 3 bedrooms furnished villa house for rent, Addis Ababa.",To Rent,"244,000ETB /mo","Golagul Tower (hayahulet), Equatorial Guinea Street, Urael, Bole, Addis Ababa, 17293, Ethiopia","Hayahulet, 3 bedrooms furnished villa house for rent, Addis Ababa.
the house is located in both commercial and residential area.
It has big living and dinning room with patio, open kitchen, master bedroom with it’s own balcony and Jacuzzi sream bathroom, an office or bedroom, another bedroom with common shower room, at the service quarter it has kitchen with pantry, maid room with shower, and walk-in closet.
The compound has mature garden with barbeque pit, guard house, garage for two cars, and parking for 10 cars.
The house comes with three phase power supply.
The rate is 4,600 USD per month and slightly negotiable.",1000 m²,,3,3,12,House for rent,For Rent,Ground Floor,yes
https://www.realethio.com/property/merkato-100-meter-square-store-or-warehouse-for-rent-addis-ababa/,"Merkato, 100 meter square store or warehouse for rent, Addis Ababa.",To Rent,"35,000ETB /mo","Merkato (Clothing), Kenya Street, Merkato Market, Shema Tera, Addis Ketema, Addis Ababa, 811, Ethiopia","Merkato, 100 meter square store or warehouse for rent, Addis Ababa.
The warehouse can be used for storage purpose only.
The rate is 35,000 birr per month and slightly negotiable but including VAT.",100 m²,,,,,Store for rent,For Rent,Ground Floor,no
https://www.realethio.com/property/gerji-store-or-warehouse-for-rent-addis-ababa/,"Gerji , store or warehouse for rent, Addis Ababa.",To Rent,"450,000ETB /mo","Jacros, Gerji, Bole, Addis Ababa, 00000, Ethiopia","Gerji , store or warehouse for rent, Addis Ababa.
The store is located in an industry zone, and the plot size is 1,200 meter square and the store is on 450 meter square.
It has 9 rooms with two toilets and 320 kilowatt three phase power supply.
And it has an open area of around 750 meter square for truck parking.
The rate is 450,000 birr per month and negotiable but including VAT.",1200 m²,,,2,10,Store for rent,For Rent,Ground Floor,no
https://www.realethio.com/property/aware-or-kebena-2-bedrooms-apartment-for-rent-addis-ababa/,"Aware or Kebena, 2 bedrooms apartment for rent, Addis Ababa.",To Rent,"60,000ETB /mo","Aware, Yeka, Addis Ababa, 0000, Ethiopia","Aware or Kebena, 2 bedrooms apartment for rent, Addis Ababa.
The apartment is located in safe residential building on 6th floor.
It has living and dinning room, semi open kitchen, master bedroom with it’s own shower room, another bedroom with a common shower room, and garage for one car.
Note: elevator will be installed soon.
The rate is 1,100 USD per month and negotiable.",120 m²,,2,2,1,Apartment for rent,For Rent,6,no
https://www.realethio.com/property/building-for-sale-addis-ababa-ground-plus-five-32-bed-apartment-building-for-sale-at-bole-addis-ababa/,"Bole, ground plus five 32 bedrooms apartment building for rent, Addis Ababa",To Rent,"1,300,000ETB /Mo","Namibia Avenue, Ghiliffalegn Stream, Bole, Addis Ababa, 7966, Ethiopia","Ground plus five 32 bedrooms apartment building for rent at Bole, Addis Ababa.
The building is located in safe area and it has 12 apartments with 2, 3, and 4 bed room apartments.
Each apartment has living and dining room and kitchen with modern cabinets.
The building has garage for 15 cars, two gates, guard house, big terrace on the top floor, and two open spaces on the ground floor with toilets for shops or offices.
The rate is 1.3 million birr per month and negotiable.",700 m²,,32,25,15,Building for rent,For Rent,5,no
https://www.realethio.com/property/office-for-rent-addis-ababa-sarbet-office-space-for-rent-addis-ababa-2/,"Sarbet, office space for rent, Addis Ababa.",To Rent,"90,000ETB /mo",,"Sarbet, office space for rent, Addis Ababa.
The office space is located on the second full floor with a size of 258 meter square, and it has a two toilets, and comes with elevator, basement parking, CCTV camera and security system, and standby generator.
The rate is fixed but including VAT.
Note: There is another office available at the third floor with the same size and a price of 405 Birr per meter square including VAT.",258 m²,,0,,,Office for rent,For Rent,2,no
https://www.realethio.com/property/hayahulet-five-bedrooms-apartment-for-rent-addis-ababa/,"Hayahulet, five bedrooms apartment for rent, Addis Ababa.",To Rent,"112,500ETB /mo","Hayahulet 2, Haile Gebresellasie Avenue, Enderase, Urael, Addis Ababa, 17293, Ethiopia","Hayahulet, five bedrooms apartment for rent, Addis Ababa.
The apartment is located on 5th floor of a residential building. The flat has living and dinning room with balcony, semi-open kitchen, master bedroom with walk-in closet, balcony and shower room, another bedroom with it’s own shower room, two bedrooms with common shower room, maid room or office or fifth small bedroom, storage, and garage for one car.
The building has reception, automatic generator, two elevators, garbage shoot, top floor terrace, CCTV cameras, intercom, emergency stair case, and security.
The rate is 2,500 USD per month and slightly negotiable.",230 m²,,5,3,1,Apartment for rent,For Rent,5,no
https://www.realethio.com/property/hayahulet-3-bedrooms-apartment-for-rent-addis-ababa-3/,"Hayahulet, 3 bedrooms apartment for rent, Addis Ababa.",To Rent,"75,000ETB /mo","Golagul Tower (hayahulet), Equatorial Guinea Street, Urael, Bole, Addis Ababa, 17293, Ethiopia","Hayahulet, 3 bedrooms apartment for rent, Addis Ababa.
The apartment is located on 7th floor of residential building and it has living and dinning room with balcony, semi-open kitchen, master bedroom with it’s own walk-in closet and shower room, another bedroom with it’s own shower room, one bedroom with common shower room, laundry room with washing machine, and garage for one car.
The building has reception, automatic generator, two elevators, garbage shoot, top floor terrace, CCTV cameras, intercom, emergency stair case, and security.
The rate is 1,500 USD per month and slightly negotiable.",190 m²,,3,3,1,Apartment for rent,For Rent,7,no
https://www.realethio.com/property/gerji-mebrat-hail-5-bedrooms-apartment-for-rent-addis-ababa/,"Gerji Mebrat Hail, 5 bedrooms apartment for rent, Addis Ababa.",To Rent,"117,000ETB /mo","All Mart Supermarket, Jacros, Gerji, Bole, Addis Ababa, 00000, Ethiopia","Gerji Mebrat Hail, 5 bedrooms apartment for rent, Addis Ababa.
The apartment is located on 3rd floor of a safe residential apartment building which is in a secured compound.
It has living and dinning room with big balcony, closed kitchen, master bedroom with balcony, walk-in closet and bathroom, one bedroom with it’s own shower room, another two bedrooms with common shower room, maid room or guest bedroom with a common shower room, laundry room, storage at the basement, public garden, elevator, and parking for one car.
The building comes with elevator and generator for common area lighting and elevator only.
The rate is 2,200 USD per month and negotiable.",240 m²,,5,4,1,Apartment for rent,For Rent,3,no
https://www.realethio.com/property/house-for-rent-addis-ababa-house-for-rent-cmc-civil-service-3-bed-rooms-addis-ababa/,"CMC Civil service, 3 bedrooms house for rent, Addis Ababa.",To Rent,"160,000ETB /mo","Lion International Bank - Gurdshola Branch, Fikre Mariam Aba Techan Street, Megenagna, Yeka, Addis Ababa, 12994, Ethiopia","House for rent, CMC Civil service, 3 bed rooms, Addis Ababa.
The house is located in a residential area and it has big living and dinning room with modern open kitchen, another closed kitchen, guest toilet, master bed room with it’s own walk-in closet and bathroom, two bed rooms with their own bathrooms, steam room, an office, maid room with shower, laundry room, and garage for 4 cars.
The rate is 3,000 USD per month and negotiable.
Note: The house comes with automatic generator.",280 m²,,3,,,House for rent,For Rent,3,no
https://www.realethio.com/property/apartment-for-rent-addis-ababa-imperial-two-bedrooms-apartment-for-rent-addis-ababa/,"Imperial, furnished two bedrooms apartment for rent, Addis Ababa.",To Rent,"96,000ETB /mo","Abay Bank (Imperial Branch), BL_03_785 Av, Ghiliffalegn Stream, Addis Ababa, Bole, Addis Ababa, 00251, Ethiopia","Imperial, furnished two bedrooms apartment for rent, Addis Ababa.
The apartment is located on safe residential building.
It has living and dinning room with a open kitchen, two bedrooms with their own bathrooms, guest toilet, balcony and parking for one car.
The rate 1,800 USD per month and fixed.",120 m²,,2,3,1,Apartment for rent,For Rent,3,yes
https://www.realethio.com/property/megenagna-g3b-house-for-rent-located-addis-ababa/,"Megenagna, G+3+B house for rent located, Addis Ababa.",To Rent,"130,000ETB","Embassy of Israel, Fikre Mariam Aba Techan Street, Megenagna, Yeka, Addis Ababa, 12994, Ethiopia","G+3 with semi basement house for rent located at Megenagna, Addis Ababa.
The house is located in both residential and commercial area and it is not far from main road.
Ground floor It has living and dinning room, closed kitchen and guest shower.
First Floor It has two bedrooms, one room, and with common bathroom.
Second Floor it has master bedroom with it’s own Jacuzzi bathroom and walk-in closet, and one bedroom with common shower.
Third Floor is full terrace.
At the basement it has three rooms.
Service quarter on ground floor it has traditional kitchen, two rooms and common shower and on the first floor it has three rooms with common shower.
The compound has guard house, and parking for 6 cars.
The house comes with three phase and single phase power supply and it is suitable for office, clinic and similar proposes.
The rate is 130,000 Birr per month for residence use and 160,000 Birr per month for office or commercial use and it is fixed.",500 m²,,5,6,6,"House for rent, Office for rent",For Rent,4,no
https://www.realethio.com/property/summit-3-bedrooms-furnished-house-for-rent-addis-ababa/,"Summit, 4 bedrooms furnished house for rent, Addis Ababa.",To Rent,"90,000ETB /mo","Summit (MOHA), Summit - Goro road, Yeka Bole Bota, Addis Ababa, Bole, Addis Ababa, 14920, Ethiopia","Summit, 4 bedrooms furnished house for rent, Addis Ababa.
The house is located in a residential area.
On ground floor it has living and dining room, equipped modern open kitchen, guest toilet, and guest bedroom or office.
On the first floor it has master bedroom with it’s own walk-in closet and Jacuzzi steam bathroom, another bedroom with common shower room.
On the second floor it has family room or Mejlis room, another bedroom with common shower, and terrace.
The compound has parking for one car.
Note: the compound will be shared with the owner’s representative who is living at the back house and the traditional kitchen and washing machine will be shared.
The rate is 90,000 birr per month and negotiable.",250 m²,,4,4,1,House for rent,For Rent,3,yes
https://www.realethio.com/property/kazanchis-close-to-eca-three-bedrooms-furnished-apartment-for-rent-addis-ababa-2/,"Kazanchis close to ECA, three bedrooms furnished apartment for rent, Addis Ababa.",To Rent,"312,000ETB /mo","Kazanchis, Addis Ababa, Kirkos, Addis Ababa, 9568, Ethiopia","Kazanchis close to ECA, three bedrooms furnished apartment for rent, Addis Ababa.
The apartment is located on the 13th floor of a safe residential building with a best view of Addis.
It has a living and dinning room with balcony and family corner, open kitchen, master bedroom with full bathroom, one bedroom with own shower and one bedroom/office with balcony and common shower, and maid’s room with laundry space.
The Building comes with elevator, security, stand-by generator, and basement parking for one car.
The rate is 6,000 USD per month and negotiable.",226 m²,,3,3,1,Apartment for rent,For Rent,13,yes
https://www.realethio.com/property/bole-olompia-56-bedrooms-hotel-apartment-building-for-rent-addis-ababa/,"Bole Olompia, 56 bedrooms hotel apartment building for rent, Addis Ababa.",To Rent,"1,500,000ETB /mo","Africa Avenue / Bole Road, Olympia, Addis Ababa, Kirkos, Addis Ababa, 111, Ethiopia","Bole Olompia, 56 bedrooms hotel apartment building for rent, Addis Ababa.
The building is located in a residential area, and it is on plot of 767 meter square and built up area of 472 meter square.
On ground floor it has reception area, two offices, lobby, restaurant and bar, and four toilets.
From first floor to seventh floor their are 8 apartments per floor and each floor has three one bedroom apartment and six studio apartments.
On the 8th floor is have an open terrace with good view of Addis.
At the basement it has parking for more than 20 cars.
The compound has parking for 6 cars, laundry room, 20,000 liters water reserve tanks, and guard house.
The rate is 28,000 USD per month plus VAT and negotiable.
Note: transformer is bought and will be installed soon.",472 m²,,56,60,26,Building for rent,For Rent,10,no
https://www.realethio.com/property/meskel-square-g5b-building-for-rent-addis-ababa/,"Meskel Square, G+5+B building for rent, Addis Ababa.",To Rent,"600,000ETB /mo","Meskel Square, Meshuwalekiya, Addis Ababa, Kirkos, Addis Ababa, Ethiopia","Meskel Square, G+5+B building for rent, Addis Ababa.
The building is located in a commercial area and it is on 250 meter square built-up area, with plot area size of 780 Meter Square, and it is close to main road.
The building has one elevators space will be installed soon, and basement for storage.
Ground and first floor it has open space for office space with one toile on each, second up to fourth floor each floor has 9 rooms with shower rooms, and Fifth floor is fully furnished penthouse having lining and dining room with balcony, open kitchen, master bedroom with own shower room, two bedrooms with their own shower rooms, additional external closed kitchen, maids room, common shower, and parking for 15 cars.
Note: the building can be rented as office or guest house.
The rate is 600,000 Birr per month including VAT and negotiable.",250 m²,,39,38,15,"Building for rent, Office for rent",For Rent,7,yes
https://www.realethio.com/property/bole-fully-furnished-one-bedroom-apartment-for-rent-addis-ababa/,"Bole, fully furnished one bedroom apartment for rent, Addis Ababa.",To Rent,"85,000ETB /mo","Edna Mall, BL_03_646 St., Ghiliffalegn Stream, Addis Ababa, Bole, Addis Ababa, 26193/1000, Ethiopia","Bole, fully furnished one bedroom apartment for rent, Addis Ababa.
The apartment is located on the 6th floor of a safe residential building.
It has living room with balcony (with washing machine space), semi-open kitchen, master bedroom with it’s own shower room and addition space on the front as a dining area or family area, elevator, automatic standby generator 24/7, security camera’s, and garage for one car.
The rate is 1,600 USD per month and slightly negotiable and including all utility bills and services.
Note:- The Apartment will be rented for a minimum of one year leas time with 6 month advance and two months security deposit.",70 m²,,1,1,1,Apartment for rent,For Rent,6,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-olompia-fully-furnished-two-bedroom-apartment-for-rent-addis-ababa/,"Bole Olompia, fully furnished two bedroom apartment for rent, Addis Ababa",To Rent,"106,000ETB /mo","Africa Avenue / Bole Road, Olympia, Addis Ababa, Kirkos, Addis Ababa, 111, Ethiopia","Bole Olompia, fully furnished two bedroom apartment for rent, Addis Ababa.
The house has a living and dinning room, open kitchen, master bedroom with it’s own shower room, one bedroom sharing one common shower room, Free high speed WI-FI, elevator, Automatic Standby Generator 24/7, Security camera’s, terrace and garage for one car.
The rate is 2,000 USD per month and fixed but including all utility bills and services.",100 m²,,2,2,1,Apartment for rent,For Rent,4,yes
https://www.realethio.com/property/bole-wolosefer-1-bedroom-luxury-apartment-for-rent-addis-ababa/,"Bole Wolo Sefer, 1 bedroom luxury apartment for rent, Addis Ababa.",To Rent,"186,000ETB /mo","Birhan International Bank Wolo Sefer Branch, Ethio-Chinese Friendship Road, Wello Sefer, Addis Ababa, Kirkos, Addis Ababa, 7966, Ethiopia","Bole Wolo Sefer, 1 bedroom luxury apartment for rent, Addis Ababa.
The flat is located in safe residential building.
It has big living and dinning room with balcony, equipped kitchen with fridge, microwave, oven, dishwasher, and washer and dryer, master bedroom with it’s own balcony, walk-in closet, and full bathroom, guest toilet, and storage.
The building comes with equipped GYM, business center, reception, two elevators, automatic generator, and garage for two cars.
The rate is 3,500 USD per month fixed but including all utility bills.",165 m²,,1,2,2,Apartment for rent,For Rent,3,no
https://www.realethio.com/property/hayahulet-furnished-3-bedrooms-apartment-for-rent-addis-ababa/,"Hayahulet, furnished 3 bedrooms apartment for rent, Addis Ababa.",To Rent,"75,000ETB /mo","22 (Haya Hulet), Equatorial Guinea Street, Megenagna, Yeka, Addis Ababa, 17293, Ethiopia","Hayahulet, furnished 3 bedrooms apartment for rent, Addis Ababa.
The apartment is located in a residential building and it has living and dinning room, open kitchen, master bedroom with it’s own shower room, two bedrooms with common shower room, and garage for one car.
The building comes with Security, Elevator and generator.
The rate is 75,000 Birr per month and negotiable.",130 m²,,3,2,1,Apartment for rent,For Rent,8,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-apartment-for-rent-bole-kebele-19-2-bed-rooms-addis-ababa/,"Bole, 2 bedrooms Apartment for rent, Addis Ababa.",To Rent,"122,000ETB /mo","Edna Mall, BL_03_646 St., Ghiliffalegn Stream, Addis Ababa, Bole, Addis Ababa, 26193/1000, Ethiopia","Apartment for rent, Bole Kebele 19, 2 bed rooms, Addis Ababa.
The flat building is located in a safe residential area and it has living and dinning room, open kitchen, maids room or storage, master bedroom with it’s own bathroom, another bedroom with common shower room, laundry area, garage for one, and public terrace with toilet on top floor.
The rate is 2,300 USD per month and fixed.",120 m²,,2,2,1,Apartment for rent,For Rent,2,no
https://www.realethio.com/property/olympia-furnished-2-bedrooms-apartment-for-rent-addis-ababa/,"Olympia, furnished 2 bedrooms apartment for rent, Addis Ababa.",To Rent,"106,000ETB /mo","Africa Avenue / Bole Road, Olympia, Addis Ababa, 111, Ethiopia","Olympia, furnished 2 bedrooms apartment for rent, Addis Ababa.
The apartment is located on safe residential building.
It has living and dinning room with open kitchen, master bedroom with own shower, one bedroom with common shower room and garage for one car.
The flat comes with generator, elevator, emergency stair case, security , Wi-Fi, sauna and steam.
The rate is 2,000 USD per month and negotiable.",77 m²,,2,2,1,Apartment for rent,For Rent,4,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-bole-two-bed-room-furnished-apartment-for-rent-addis-ababa/,"Bole, two bedrooms furnished apartment for rent, Addis Ababa",To Rent,"122,000ETB /mo","Edna Mall, BL_03_646 St., Ghiliffalegn Stream, Addis Ababa, Bole, Addis Ababa, 26193/1000, Ethiopia","Bole, two bedrooms furnished apartment for rent, Addis Ababa.
The apartment is located on the first floor and it has living and dining room with a balcony, open kitchen, master bed room with it’s own bath room and balcony, one bedroom sharing a common shower room, laundry room, store, WiFi, Elevator, generator, security, and garage for one car.
The rate is 2,300 USD per month and negotiable.",118 m²,,2,2,1,Apartment for rent,For Rent,1,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-apartment-for-rent-kazanchis-2-bed-room-addis-ababa/,"Kazanchis, 2 bedrooms apartment for rent, Addis Ababa.",To Rent,"64,000ETB /mo","Kazanchis, Addis Ababa, Kirkos, Addis Ababa, 9568, Ethiopia","Kazanchis, 2 bedrooms apartment for rent, Addis Ababa.
The flat building is located in commercial and residential area.
The flat has living and dining room, kitchen, guest toilet, store, two bed rooms sharing a common bathroom, three balconies, and parking for on car.
The rate is 1,200 USD per month and including all utility bills but fixed.",93 m²,,2,2,1,Apartment for rent,For Rent,2,no
https://www.realethio.com/property/house-for-rent-addis-ababa-bole-shala-nine-beedrooms/,"Bole, furnished 9 bedrooms house for rent, Addis Ababa.",To Rent,"345,000ETB /mo","Awash International Bank (Shala Akababi Branch), Namibia Avenue, Ghiliffalegn Stream, Bole, Addis Ababa, 7966, Ethiopia","Bole, furnished 9 bedrooms house for rent, Addis Ababa.
The house has living and dinning room, guest toilet, open kitchen and bar on the ground floor, family room, one bedroom with bathroom, three bedroom with a common shower room, and office on the first floor, master bedroom with walk-in closet and Jacuzzi and steam bathroom and three bedrooms with a common bathroom on the second floor, prayer room or GYM with a big terrace on the third floor, garage for two cars, parking for five cars, and garden with fountain.
The rate is 6,500 USD per month and negotiable.",500 m²,,9,6,5,House for rent,For Rent,4,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-furnished-apartment-for-rent-kazanchis-2-bed-room-addis-ababa/,"Kazanchis, Furnished 2 bedrooms apartment for rent, Addis Ababa.",To Rent,"96,000ETB /mo","Kazanchis, Addis Ababa, Kirkos, Addis Ababa, 9568, Ethiopia","Kazanchis near ECA, 2 bedrooms furnished apartment for rent, Addis Ababa.
The flat is located on a secured commercial building and it has living and dining room, open kitchen, master bed room with walk-in closet and bathroom, another bedroom with common shower room, common laundry room, and garage for one.
The rate is 1,800 USD per month fixed but including all utility bills.",90 m²,,2,2,1,Apartment for rent,For Rent,8,yes
https://www.realethio.com/property/house-for-rent-addis-ababa-sarbet-g5-house-for-rent-addis-ababa/,"Sarbet, G+5 house for rent, Addis Ababa",To Rent,"212,000ETB /mo","Sarbet, Nefas Silk, Addis Ababa, 70282, Ethiopia","Sarbet, G+5 house for rent, Addis Ababa.
The house has a living and dining room with an open kitchen, master bedroom has it’s own Jacuzzi bathroom, has five bedrooms having their own bathrooms, closed kitchen, balcony and a huge terrace.
The compound can park 3 cars.
The rate is 4,000 USD per month and negotiable.",300 m²,,6,,,House for rent,For Rent,6,no
